"TIMESTAMP","RECORD","Batt_Volt_Min","PTemp","FTPRes_Campo","FTPRes_Inst"
"2019-05-20 07:00:00",10337,12.24,11.15,-2,-2
"2019-05-20 07:10:00",10338,12.24,11.27,-1,-1
"2019-05-20 07:20:00",10339,12.42,11.31,-1,-1
"2019-05-20 07:30:00",10340,12.49,11.4,-1,-1
"2019-05-20 07:40:00",10341,12.54,11.75,-2,-2
"2019-05-20 07:50:00",10342,12.65,12.42,-2,-2
"2019-05-20 08:00:00",10343,12.8,13.59,-2,-2
"2019-05-20 08:10:00",10344,12.93,15.02,-1,-1
"2019-05-20 08:20:00",10345,13.08,16.66,-1,-1
"2019-05-20 08:30:00",10346,13.16,18.46,-1,-1
"2019-05-20 08:40:00",10347,13.1,20.18,-2,-2
"2019-05-20 08:50:00",10348,13.21,21.75,-2,-2
"2019-05-20 09:00:00",10349,13.27,23.1,-2,-2
"2019-05-20 09:10:00",10350,13.33,24.51,-1,-1
"2019-05-20 09:20:00",10351,13.38,25.67,-1,-1
"2019-05-20 09:30:00",10352,13.38,26.65,-1,-1
"2019-05-20 09:40:00",10353,13.46,27.56,-2,-2
"2019-05-20 09:50:00",10354,13.37,28.27,-2,-2
"2019-05-20 10:00:00",10355,13.54,28.89,-2,-2
"2019-05-20 10:10:00",10356,13.6,29.48,-1,-1
"2019-05-20 10:20:00",10357,13.93,30.02,-1,-1
"2019-05-20 10:30:00",10358,14.6,30.46,-1,-1
"2019-05-20 10:40:00",10359,14.48,30.81,-2,-2
"2019-05-20 10:50:00",10360,13.11,30.81,-2,-2
"2019-05-20 11:00:00",10361,13.02,29.58,-2,-2
"2019-05-20 11:10:00",10362,14.49,29.22,-1,-1
"2019-05-20 11:20:00",10363,13.41,29.15,-1,-1
"2019-05-20 11:30:00",10364,13.33,28.56,-1,-1
"2019-05-20 11:40:00",10365,14.46,28.2,-2,-2
"2019-05-20 11:50:00",10366,14.34,27.98,-2,-2
"2019-05-20 12:00:00",10367,14.43,27.69,-2,-2
"2019-05-20 12:10:00",10368,14.45,27.53,-1,-1
"2019-05-20 12:20:00",10369,14.45,27.34,-1,-1
"2019-05-20 12:30:00",10370,14.43,27.21,-1,-1
"2019-05-20 12:40:00",10371,14.39,27.15,-2,-2
"2019-05-20 12:50:00",10372,13.91,27.18,-2,-2
"2019-05-20 13:00:00",10373,13.79,27.28,-2,-2
"2019-05-20 13:10:00",10374,13.89,27.37,-1,-1
"2019-05-20 13:20:00",10375,13.88,27.59,-1,-1
"2019-05-20 13:30:00",10376,13.89,27.98,-1,-1
"2019-05-20 13:40:00",10377,13.86,28.43,-2,-2
"2019-05-20 13:50:00",10378,13.97,28.23,-2,-2
"2019-05-20 14:00:00",10379,13.97,27.53,-2,-2
"2019-05-20 14:10:00",10380,13.76,26.81,-1,-1
"2019-05-20 14:20:00",10381,14.01,26.16,-1,-1
"2019-05-20 14:30:00",10382,14.05,25.67,-1,-1
"2019-05-20 14:40:00",10383,13.99,25.58,-2,-2
"2019-05-20 14:50:00",10384,13.89,26.34,-2,-2
"2019-05-20 15:00:00",10385,13.97,26.9,-2,-2
"2019-05-20 15:10:00",10386,14.01,27.18,-1,-1
"2019-05-20 15:20:00",10387,14.01,27.56,-1,-1
"2019-05-20 15:30:00",10388,13.97,27.91,-1,-1
"2019-05-20 15:40:00",10389,13.95,28.01,-2,-2
"2019-05-20 15:50:00",10390,13.87,27.78,-2,-2
"2019-05-20 16:00:00",10391,13.96,27.44,-2,-2
"2019-05-20 16:10:00",10392,13.96,27.15,-1,-1
"2019-05-20 16:20:00",10393,13.98,26.9,-1,-1
"2019-05-20 16:30:00",10394,14,26.72,-1,-1
"2019-05-20 16:40:00",10395,14.04,26.53,-2,-2
"2019-05-20 16:50:00",10396,14.02,26.28,-2,-2
"2019-05-20 17:00:00",10397,13.91,26.01,-2,-2
"2019-05-20 17:10:00",10398,13.47,25.7,-1,-1
"2019-05-20 17:20:00",10399,13.23,25.22,-1,-1
"2019-05-20 17:30:00",10400,13.09,24.72,-1,-1
"2019-05-20 17:40:00",10401,13.01,24.22,-2,-2
"2019-05-20 17:50:00",10402,12.87,23.75,-2,-2
"2019-05-20 18:00:00",10403,12.89,23.32,-2,-2
"2019-05-20 18:10:00",10404,12.87,23.01,-1,-1
"2019-05-20 18:20:00",10405,12.85,22.73,-1,-1
"2019-05-20 18:30:00",10406,12.81,22.47,-1,-1
"2019-05-20 18:40:00",10407,12.76,22.17,-2,-2
"2019-05-20 18:50:00",10408,12.76,21.86,-2,-2
"2019-05-20 19:00:00",10409,12.62,21.56,-2,-2
"2019-05-20 19:10:00",10410,12.74,21.23,-1,-1
"2019-05-20 19:20:00",10411,12.73,20.88,-1,-1
"2019-05-20 19:30:00",10412,12.73,20.58,-1,-1
"2019-05-20 19:40:00",10413,12.72,20.31,-2,-2
"2019-05-20 19:50:00",10414,12.64,20.08,-2,-2
"2019-05-20 20:00:00",10415,12.7,19.86,-2,-2
"2019-05-20 20:10:00",10416,12.69,19.65,-1,-1
"2019-05-20 20:20:00",10417,12.7,19.47,-1,-1
"2019-05-20 20:30:00",10418,12.69,19.28,-1,-1
"2019-05-20 20:40:00",10419,12.67,19.15,-2,-2
"2019-05-20 20:50:00",10420,12.57,19.05,-2,-2
"2019-05-20 21:00:00",10421,12.68,18.97,-2,-2
"2019-05-20 21:10:00",10422,12.67,18.84,-1,-1
"2019-05-20 21:20:00",10423,12.67,18.66,-1,-1
"2019-05-20 21:30:00",10424,12.67,18.43,-1,-1
"2019-05-20 21:40:00",10425,12.58,18.2,-2,-2
"2019-05-20 21:50:00",10426,12.65,17.92,-2,-2
"2019-05-20 22:00:00",10427,12.65,17.59,-2,-2
"2019-05-20 22:10:00",10428,12.64,17.29,-1,-1
"2019-05-20 22:20:00",10429,12.65,17.04,-1,-1
"2019-05-20 22:30:00",10430,12.65,16.79,-1,-1
"2019-05-20 22:40:00",10431,12.5,16.59,-2,-2
"2019-05-20 22:50:00",10432,12.63,16.39,-2,-2
"2019-05-20 23:00:00",10433,12.6,16.14,-2,-2
"2019-05-20 23:10:00",10434,12.63,15.92,-1,-1
"2019-05-20 23:20:00",10435,12.63,15.75,-1,-1
"2019-05-20 23:30:00",10436,12.62,15.63,-1,-1
"2019-05-20 23:40:00",10437,12.47,15.6,-2,-2
"2019-05-20 23:50:00",10438,12.6,15.65,-2,-2
"2019-05-21 00:00:00",10439,12.49,15.68,-2,-2
"2019-05-21 00:10:00",10440,12.46,15.73,-1,-1
"2019-05-21 00:20:00",10441,12.6,15.77,-1,-1
"2019-05-21 00:30:00",10442,12.6,15.85,-1,-1
"2019-05-21 00:40:00",10443,12.5,15.92,-2,-2
"2019-05-21 00:50:00",10444,12.59,15.97,-2,-2
"2019-05-21 01:00:00",10445,12.43,16,-2,-2
"2019-05-21 01:10:00",10446,12.45,15.95,-1,-1
"2019-05-21 01:20:00",10447,12.58,15.92,-1,-1
"2019-05-21 01:30:00",10448,12.58,15.9,-1,-1
"2019-05-21 01:40:00",10449,12.56,15.87,-2,-2
"2019-05-21 01:50:00",10450,12.56,15.85,-2,-2
"2019-05-21 02:00:00",10451,12.44,15.82,-2,-2
"2019-05-21 02:10:00",10452,12.55,15.75,-2,-2
"2019-05-21 02:20:00",10453,12.55,15.7,-2,-2
"2019-05-21 02:30:00",10454,12.4,15.68,-2,-2
"2019-05-21 02:40:00",10455,12.54,15.63,-2,-2
"2019-05-21 02:50:00",10456,12.54,15.55,-2,-2
"2019-05-21 03:00:00",10457,12.51,15.43,-2,-2
"2019-05-21 03:10:00",10458,12.53,15.31,-1,-1
"2019-05-21 03:20:00",10459,12.53,15.24,-1,-1
"2019-05-21 03:30:00",10460,12.52,15.19,-1,-1
"2019-05-21 03:40:00",10461,12.51,15.19,-2,-2
"2019-05-21 03:50:00",10462,12.5,15.19,-2,-2
"2019-05-21 04:00:00",10463,12.38,15.21,-2,-2
"2019-05-21 04:10:00",10464,12.5,15.19,-1,-1
"2019-05-21 04:20:00",10465,12.5,15.14,-1,-1
"2019-05-21 04:30:00",10466,12.49,15.07,-1,-1
"2019-05-21 04:40:00",10467,12.48,15.09,-2,-2
"2019-05-21 04:50:00",10468,12.47,15.14,-2,-2
"2019-05-21 05:00:00",10469,12.37,15.17,-2,-2
"2019-05-21 05:10:00",10470,12.45,15.24,-1,-1
"2019-05-21 05:20:00",10471,12.47,15.36,-1,-1
"2019-05-21 05:30:00",10472,12.46,15.48,-1,-1
"2019-05-21 05:40:00",10473,12.45,15.53,-2,-2
"2019-05-21 05:50:00",10474,12.45,15.58,-2,-2
"2019-05-21 06:00:00",10475,12.28,15.58,-2,-2
"2019-05-21 06:10:00",10476,12.44,15.6,-1,-1
"2019-05-21 06:20:00",10477,12.44,15.68,-1,-1
"2019-05-21 06:30:00",10478,12.44,15.77,-1,-1
"2019-05-21 06:40:00",10479,12.43,15.82,-2,-2
"2019-05-21 06:50:00",10480,12.27,15.85,-2,-2
"2019-05-21 07:00:00",10481,12.35,15.82,-2,-2
"2019-05-21 07:10:00",10482,12.42,15.82,-1,-1
"2019-05-21 07:20:00",10483,12.42,15.82,-1,-1
"2019-05-21 07:30:00",10484,12.42,15.87,-1,-1
"2019-05-21 07:40:00",10485,12.42,15.95,-2,-2
"2019-05-21 07:50:00",10486,12.43,16.07,-2,-2
"2019-05-21 08:00:00",10487,12.44,16.32,-2,-2
"2019-05-21 08:10:00",10488,12.45,16.56,-1,-1
"2019-05-21 08:20:00",10489,12.46,16.79,-1,-1
"2019-05-21 08:30:00",10490,12.48,17.11,-1,-1
"2019-05-21 08:40:00",10491,12.43,17.49,-2,-2
"2019-05-21 08:50:00",10492,12.38,17.74,-2,-2
"2019-05-21 09:00:00",10493,12.67,18.58,-2,-2
"2019-05-21 09:10:00",10494,12.56,19.05,-1,-1
"2019-05-21 09:20:00",10495,12.64,19.63,-1,-1
"2019-05-21 09:30:00",10496,12.9,20.69,-1,-1
"2019-05-21 09:40:00",10497,12.94,21.53,-2,-2
"2019-05-21 09:50:00",10498,12.99,22.22,-2,-2
"2019-05-21 10:00:00",10499,12.96,22.67,-2,-2
"2019-05-21 10:10:00",10500,12.9,23.01,-1,-1
"2019-05-21 10:20:00",10501,12.9,22.95,-1,-1
"2019-05-21 10:30:00",10502,13.05,23.67,-1,-1
"2019-05-21 10:40:00",10503,13.09,24.42,-2,-2
"2019-05-21 10:50:00",10504,13.32,25.79,-2,-2
"2019-05-21 11:00:00",10505,13.39,27.31,-2,-2
"2019-05-21 11:10:00",10506,13.55,28.04,-1,-1
"2019-05-21 11:20:00",10507,13.18,28.36,-1,-1
"2019-05-21 11:30:00",10508,13.11,28.3,-1,-1
"2019-05-21 11:40:00",10509,13.02,27.91,-2,-2
"2019-05-21 11:50:00",10510,13.03,27.4,-2,-2
"2019-05-21 12:00:00",10511,13.1,27.03,-2,-2
"2019-05-21 12:10:00",10512,13.41,27.06,-1,-1
"2019-05-21 12:20:00",10513,14.46,27.21,-1,-1
"2019-05-21 12:30:00",10514,14.43,27.56,-1,-1
"2019-05-21 12:40:00",10515,14.07,27.75,-2,-2
"2019-05-21 12:50:00",10516,14.38,27.75,-2,-2
"2019-05-21 13:00:00",10517,14.39,27.85,-2,-2
"2019-05-21 13:10:00",10518,13.33,27.94,-1,-1
"2019-05-21 13:20:00",10519,13.65,28.27,-1,-1
"2019-05-21 13:30:00",10520,14.37,28.59,-1,-1
"2019-05-21 13:40:00",10521,14.31,29.25,-2,-2
"2019-05-21 13:50:00",10522,13.4,29.58,-2,-2
"2019-05-21 14:00:00",10523,14.36,29.95,-2,-2
"2019-05-21 14:10:00",10524,13.66,29.72,-1,-1
"2019-05-21 14:20:00",10525,13.31,29.58,-1,-1
"2019-05-21 14:30:00",10526,13.44,29.65,-1,-1
"2019-05-21 14:40:00",10527,13.38,29.55,-2,-2
"2019-05-21 14:50:00",10528,13.76,29.42,-2,-2
"2019-05-21 15:00:00",10529,13.27,29.42,-2,-2
"2019-05-21 15:10:00",10530,13.43,29.18,-1,-1
"2019-05-21 15:20:00",10531,13.26,29.15,-1,-1
"2019-05-21 15:30:00",10532,13.94,29.38,-1,-1
"2019-05-21 15:40:00",10533,13.87,29.52,-2,-2
"2019-05-21 15:50:00",10534,13.95,29.38,-2,-2
"2019-05-21 16:00:00",10535,13.87,28.92,-2,-2
"2019-05-21 16:10:00",10536,14,28.36,-1,-1
"2019-05-21 16:20:00",10537,13.84,27.82,-1,-1
"2019-05-21 16:30:00",10538,13.48,27.21,-1,-1
"2019-05-21 16:40:00",10539,13.36,26.62,-2,-2
"2019-05-21 16:50:00",10540,13.33,26.07,-2,-2
"2019-05-21 17:00:00",10541,13.29,25.61,-2,-2
"2019-05-21 17:10:00",10542,13.23,25.22,-1,-1
"2019-05-21 17:20:00",10543,13.17,24.98,-1,-1
"2019-05-21 17:30:00",10544,12.94,24.63,-1,-1
"2019-05-21 17:40:00",10545,12.87,24.07,-2,-2
"2019-05-21 17:50:00",10546,12.87,23.61,-2,-2
"2019-05-21 18:00:00",10547,12.82,23.21,-2,-2
"2019-05-21 18:10:00",10548,12.81,22.84,-1,-1
"2019-05-21 18:20:00",10549,12.76,22.45,-1,-1
"2019-05-21 18:30:00",10550,12.74,22.06,-1,-1
"2019-05-21 18:40:00",10551,12.73,21.62,-2,-2
"2019-05-21 18:50:00",10552,12.6,21.18,-2,-2
"2019-05-21 19:00:00",10553,12.72,20.69,-2,-2
"2019-05-21 19:10:00",10554,12.71,20.21,-1,-1
"2019-05-21 19:20:00",10555,12.71,19.65,-1,-1
"2019-05-21 19:30:00",10556,12.71,19,-1,-1
"2019-05-21 19:40:00",10557,12.59,18.48,-2,-2
"2019-05-21 19:50:00",10558,12.71,18.05,-2,-2
"2019-05-21 20:00:00",10559,12.7,17.69,-2,-2
"2019-05-21 20:10:00",10560,12.7,17.49,-1,-1
"2019-05-21 20:20:00",10561,12.7,17.44,-1,-1
"2019-05-21 20:30:00",10562,12.69,17.41,-1,-1
"2019-05-21 20:40:00",10563,12.53,17.39,-2,-2
"2019-05-21 20:50:00",10564,12.68,17.46,-2,-2
"2019-05-21 21:00:00",10565,12.67,17.51,-2,-2
"2019-05-21 21:10:00",10566,12.65,17.49,-1,-1
"2019-05-21 21:20:00",10567,12.66,17.36,-1,-1
"2019-05-21 21:30:00",10568,12.65,17.11,-1,-1
"2019-05-21 21:40:00",10569,12.51,16.84,-2,-2
"2019-05-21 21:50:00",10570,12.64,16.59,-2,-2
"2019-05-21 22:00:00",10571,12.57,16.32,-2,-2
"2019-05-21 22:10:00",10572,12.48,16.04,-1,-1
"2019-05-21 22:20:00",10573,12.64,15.8,-1,-1
"2019-05-21 22:30:00",10574,12.63,15.65,-1,-1
"2019-05-21 22:40:00",10575,12.62,15.58,-2,-2
"2019-05-21 22:50:00",10576,12.61,15.46,-2,-2
"2019-05-21 23:00:00",10577,12.47,15.39,-2,-2
"2019-05-21 23:10:00",10578,12.61,15.31,-1,-1
"2019-05-21 23:20:00",10579,12.61,15.29,-1,-1
"2019-05-21 23:30:00",10580,12.61,15.21,-1,-1
"2019-05-21 23:40:00",10581,12.6,15.14,-2,-2
"2019-05-21 23:50:00",10582,12.59,15.07,-2,-2
"2019-05-22 00:00:00",10583,12.55,15,-2,-2
"2019-05-22 00:10:00",10584,12.59,14.9,-1,-1
"2019-05-22 00:20:00",10585,12.59,14.8,-1,-1
"2019-05-22 00:30:00",10586,12.58,14.75,-1,-1
"2019-05-22 00:40:00",10587,12.57,14.68,-2,-2
"2019-05-22 00:50:00",10588,12.57,14.64,-2,-2
"2019-05-22 01:00:00",10589,12.42,14.52,-2,-2
"2019-05-22 01:10:00",10590,12.49,14.4,-1,-1
"2019-05-22 01:20:00",10591,12.56,14.18,-1,-1
"2019-05-22 01:30:00",10592,12.55,14.04,-1,-1
"2019-05-22 01:40:00",10593,12.55,13.87,-2,-2
"2019-05-22 01:50:00",10594,12.75,13.68,-2,-2
"2019-05-22 02:00:00",10595,12.42,13.52,-2,-2
"2019-05-22 02:10:00",10596,12.5,13.4,-1,-1
"2019-05-22 02:20:00",10597,12.54,13.28,-1,-1
"2019-05-22 02:30:00",10598,12.53,13.16,-1,-1
"2019-05-22 02:40:00",10599,12.4,13.07,-2,-2
"2019-05-22 02:50:00",10600,12.51,12.91,-2,-2
"2019-05-22 03:00:00",10601,12.44,12.79,-2,-2
"2019-05-22 03:10:00",10602,12.4,12.65,-1,-1
"2019-05-22 03:20:00",10603,12.5,12.46,-1,-1
"2019-05-22 03:30:00",10604,12.5,12.3,-1,-1
"2019-05-22 03:40:00",10605,12.42,12.19,-2,-2
"2019-05-22 03:50:00",10606,12.48,12.12,-2,-2
"2019-05-22 04:00:00",10607,12.48,12.09,-2,-2
"2019-05-22 04:10:00",10608,12.48,11.98,-1,-1
"2019-05-22 04:20:00",10609,12.47,11.91,-1,-1
"2019-05-22 04:30:00",10610,12.47,11.82,-1,-1
"2019-05-22 04:40:00",10611,12.45,11.79,-2,-2
"2019-05-22 04:50:00",10612,12.43,11.82,-2,-2
"2019-05-22 05:00:00",10613,12.44,11.82,-2,-2
"2019-05-22 05:10:00",10614,12.44,11.82,-1,-1
"2019-05-22 05:20:00",10615,12.44,11.84,-1,-1
"2019-05-22 05:30:00",10616,12.43,11.77,-1,-1
"2019-05-22 05:40:00",10617,12.38,11.61,-2,-2
"2019-05-22 05:50:00",10618,12.28,11.4,-2,-2
"2019-05-22 06:00:00",10619,12.41,11.29,-2,-2
"2019-05-22 06:10:00",10620,12.41,11.31,-1,-1
"2019-05-22 06:20:00",10621,12.4,11.31,-1,-1
"2019-05-22 06:30:00",10622,12.4,11.27,-1,-1
"2019-05-22 06:40:00",10623,12.39,11.18,-2,-2
"2019-05-22 06:50:00",10624,12.26,11.04,-2,-2
"2019-05-22 07:00:00",10625,12.35,10.97,-2,-2
"2019-05-22 07:10:00",10626,12.38,11.06,-1,-1
"2019-05-22 07:20:00",10627,12.43,11.24,-1,-1
"2019-05-22 07:30:00",10628,12.47,11.56,-1,-1
"2019-05-22 07:40:00",10629,12.55,12.09,-2,-2
"2019-05-22 07:50:00",10630,12.65,12.95,-2,-2
"2019-05-22 08:00:00",10631,12.78,14.06,-2,-2
"2019-05-22 08:10:00",10632,12.93,15.26,-1,-1
"2019-05-22 08:20:00",10633,12.75,15.85,-1,-1
"2019-05-22 08:30:00",10634,12.69,15.92,-1,-1
"2019-05-22 08:40:00",10635,12.89,16.96,-2,-2
"2019-05-22 08:50:00",10636,13.11,18.74,-2,-2
"2019-05-22 09:00:00",10637,13.12,20.53,-2,-2
"2019-05-22 09:10:00",10638,13.3,22.22,-1,-1
"2019-05-22 09:20:00",10639,13.35,23.61,-1,-1
"2019-05-22 09:30:00",10640,13.38,24.81,-1,-1
"2019-05-22 09:40:00",10641,13.42,25.83,-2,-2
"2019-05-22 09:50:00",10642,13.32,26.72,-2,-2
"2019-05-22 10:00:00",10643,13.52,27.4,-2,-2
"2019-05-22 10:10:00",10644,13.58,28.04,-1,-1
"2019-05-22 10:20:00",10645,13.75,28.76,-1,-1
"2019-05-22 10:30:00",10646,13.95,29.32,-1,-1
"2019-05-22 10:40:00",10647,14.59,29.65,-2,-2
"2019-05-22 10:50:00",10648,14.5,29.82,-2,-2
"2019-05-22 11:00:00",10649,14.47,29.95,-2,-2
"2019-05-22 11:10:00",10650,14.49,29.89,-1,-1
"2019-05-22 11:20:00",10651,14.49,29.78,-1,-1
"2019-05-22 11:30:00",10652,14.46,29.58,-1,-1
"2019-05-22 11:40:00",10653,14.43,29.25,-2,-2
"2019-05-22 11:50:00",10654,14.43,29.02,-2,-2
"2019-05-22 12:00:00",10655,14.4,28.76,-2,-2
"2019-05-22 12:10:00",10656,14.3,28.46,-2,-2
"2019-05-22 12:20:00",10657,14.43,28.2,-2,-2
"2019-05-22 12:30:00",10658,14.41,28.04,-2,-2
"2019-05-22 12:40:00",10659,13.9,27.98,-2,-2
"2019-05-22 12:50:00",10660,13.91,28.01,-2,-2
"2019-05-22 13:00:00",10661,13.9,28.14,-2,-2
"2019-05-22 13:10:00",10662,13.89,28.4,-1,-1
"2019-05-22 13:20:00",10663,13.89,28.82,-1,-1
"2019-05-22 13:30:00",10664,13.89,29.45,-1,-1
"2019-05-22 13:40:00",10665,13.76,30.09,-2,-2
"2019-05-22 13:50:00",10666,13.86,30.74,-2,-2
"2019-05-22 14:00:00",10667,13.75,31.23,-2,-2
"2019-05-22 14:10:00",10668,13.91,31.55,-1,-1
"2019-05-22 14:20:00",10669,13.91,31.72,-1,-1
"2019-05-22 14:30:00",10670,13.9,31.9,-1,-1
"2019-05-22 14:40:00",10671,13.88,31.79,-2,-2
"2019-05-22 14:50:00",10672,13.78,31.62,-2,-2
"2019-05-22 15:00:00",10673,13.9,31.58,-2,-2
"2019-05-22 15:10:00",10674,13.92,31.58,-1,-1
"2019-05-22 15:20:00",10675,13.92,31.47,-1,-1
"2019-05-22 15:30:00",10676,13.93,31.55,-1,-1
"2019-05-22 15:40:00",10677,13.92,31.44,-2,-2
"2019-05-22 15:50:00",10678,13.91,31.26,-2,-2
"2019-05-22 16:00:00",10679,13.87,31.05,-2,-2
"2019-05-22 16:10:00",10680,13.95,30.84,-1,-1
"2019-05-22 16:20:00",10681,13.95,30.64,-1,-1
"2019-05-22 16:30:00",10682,13.95,30.43,-1,-1
"2019-05-22 16:40:00",10683,13.82,30.22,-2,-2
"2019-05-22 16:50:00",10684,13.97,29.89,-2,-2
"2019-05-22 17:00:00",10685,13.44,29.55,-2,-2
"2019-05-22 17:10:00",10686,13.33,29.12,-1,-1
"2019-05-22 17:20:00",10687,13.18,28.72,-1,-1
"2019-05-22 17:30:00",10688,13.04,28.27,-1,-1
"2019-05-22 17:40:00",10689,12.91,27.85,-2,-2
"2019-05-22 17:50:00",10690,12.83,27.4,-2,-2
"2019-05-22 18:00:00",10691,12.8,27,-2,-2
"2019-05-22 18:10:00",10692,12.79,26.62,-1,-1
"2019-05-22 18:20:00",10693,12.78,26.31,-1,-1
"2019-05-22 18:30:00",10694,12.78,25.98,-1,-1
"2019-05-22 18:40:00",10695,12.65,25.73,-2,-2
"2019-05-22 18:50:00",10696,12.76,25.43,-2,-2
"2019-05-22 19:00:00",10697,12.75,25.19,-2,-2
"2019-05-22 19:10:00",10698,12.54,24.95,-1,-1
"2019-05-22 19:20:00",10699,12.75,24.75,-1,-1
"2019-05-22 19:30:00",10700,12.74,24.51,-1,-1
"2019-05-22 19:40:00",10701,12.74,24.33,-2,-2
"2019-05-22 19:50:00",10702,12.6,24.13,-2,-2
"2019-05-22 20:00:00",10703,12.7,23.87,-2,-2
"2019-05-22 20:10:00",10704,12.72,23.61,-1,-1
"2019-05-22 20:20:00",10705,12.71,23.27,-1,-1
"2019-05-22 20:30:00",10706,12.71,22.9,-1,-1
"2019-05-22 20:40:00",10707,12.58,22.47,-2,-2
"2019-05-22 20:50:00",10708,12.63,22.06,-2,-2
"2019-05-22 21:00:00",10709,12.68,21.59,-2,-2
"2019-05-22 21:10:00",10710,12.68,21.1,-1,-1
"2019-05-22 21:20:00",10711,12.68,20.53,-1,-1
"2019-05-22 21:30:00",10712,12.67,20.05,-1,-1
"2019-05-22 21:40:00",10713,12.66,19.52,-2,-2
"2019-05-22 21:50:00",10714,12.66,18.97,-2,-2
"2019-05-22 22:00:00",10715,12.63,18.51,-2,-2
"2019-05-22 22:10:00",10716,12.63,18.02,-1,-1
"2019-05-22 22:20:00",10717,12.66,17.51,-1,-1
"2019-05-22 22:30:00",10718,12.65,17.06,-1,-1
"2019-05-22 22:40:00",10719,12.64,16.69,-2,-2
"2019-05-22 22:50:00",10720,12.64,16.39,-2,-2
"2019-05-22 23:00:00",10721,12.5,16.19,-2,-2
"2019-05-22 23:10:00",10722,12.53,15.97,-1,-1
"2019-05-22 23:20:00",10723,12.63,15.77,-1,-1
"2019-05-22 23:30:00",10724,12.63,15.63,-1,-1
"2019-05-22 23:40:00",10725,12.61,15.46,-2,-2
"2019-05-22 23:50:00",10726,12.6,15.31,-2,-2
"2019-05-23 00:00:00",10727,12.46,15.17,-2,-2
"2019-05-23 00:10:00",10728,12.6,14.97,-1,-1
"2019-05-23 00:20:00",10729,12.6,14.75,-1,-1
"2019-05-23 00:30:00",10730,12.59,14.49,-1,-1
"2019-05-23 00:40:00",10731,12.59,14.28,-2,-2
"2019-05-23 00:50:00",10732,12.58,14.01,-2,-2
"2019-05-23 01:00:00",10733,12.52,13.75,-2,-2
"2019-05-23 01:10:00",10734,12.58,13.49,-1,-1
"2019-05-23 01:20:00",10735,12.58,13.33,-1,-1
"2019-05-23 01:30:00",10736,12.57,13.28,-1,-1
"2019-05-23 01:40:00",10737,12.56,13.26,-2,-2
"2019-05-23 01:50:00",10738,12.56,13.21,-2,-2
"2019-05-23 02:00:00",10739,12.55,13.21,-2,-2
"2019-05-23 02:10:00",10740,12.55,13.23,0,0
"2019-05-23 02:20:00",10741,12.55,13.3,0,0
"2019-05-23 02:30:00",10742,12.54,13.35,0,0
"2019-05-23 02:40:00",10743,12.54,13.33,0,0
"2019-05-23 02:50:00",10744,12.54,13.21,0,0
"2019-05-23 03:00:00",10745,12.53,13.07,0,0
"2019-05-23 03:10:00",10746,12.53,12.91,0,0
"2019-05-23 03:20:00",10747,12.52,12.81,0,0
"2019-05-23 03:30:00",10748,12.51,12.74,0,0
"2019-05-23 03:40:00",10749,12.51,12.72,0,0
"2019-05-23 03:50:00",10750,12.5,12.67,0,0
"2019-05-23 04:00:00",10751,12.5,12.58,0,0
"2019-05-23 04:10:00",10752,12.49,12.49,0,0
"2019-05-23 04:20:00",10753,12.49,12.49,0,0
"2019-05-23 04:30:00",10754,12.48,12.53,0,0
"2019-05-23 04:40:00",10755,12.48,12.67,0,0
"2019-05-23 04:50:00",10756,12.47,12.86,0,0
"2019-05-23 05:00:00",10757,12.47,13,0,0
"2019-05-23 05:10:00",10758,12.47,13.12,0,0
"2019-05-23 05:20:00",10759,12.46,13.14,0,0
"2019-05-23 05:30:00",10760,12.45,13.14,0,0
"2019-05-23 05:40:00",10761,12.45,13.16,0,0
"2019-05-23 05:50:00",10762,12.44,13.16,0,0
"2019-05-23 06:00:00",10763,12.44,13.12,0,0
"2019-05-23 06:10:00",10764,12.44,13.07,0,0
"2019-05-23 06:20:00",10765,12.43,12.91,0,0
"2019-05-23 06:30:00",10766,12.43,12.67,0,0
"2019-05-23 06:40:00",10767,12.42,12.44,0,0
"2019-05-23 06:50:00",10768,12.42,12.21,0,0
"2019-05-23 07:00:00",10769,12.42,11.96,0,0
"2019-05-23 07:10:00",10770,12.42,11.77,0,0
"2019-05-23 07:20:00",10771,12.42,11.82,0,0
"2019-05-23 07:30:00",10772,12.41,12.16,0,0
"2019-05-23 07:40:00",10773,12.41,12.56,0,0
"2019-05-23 07:50:00",10774,12.42,12.95,0,0
"2019-05-23 08:00:00",10775,12.43,13.45,0,0
"2019-05-23 08:10:00",10776,12.45,13.94,0,0
"2019-05-23 08:20:00",10777,12.58,14.85,0,0
"2019-05-23 08:30:00",10778,12.98,16.39,0,0
"2019-05-23 08:40:00",10779,13.15,18.17,0,0
"2019-05-23 08:50:00",10780,13.23,19.78,0,0
"2019-05-23 09:00:00",10781,13.26,21.29,0,0
"2019-05-23 09:10:00",10782,13.28,22.73,0,0
"2019-05-23 09:20:00",10783,13.33,24.04,0,0
"2019-05-23 09:30:00",10784,13.35,25.31,0,0
"2019-05-23 09:40:00",10785,13.4,26.47,0,0
"2019-05-23 09:50:00",10786,13.45,27.5,0,0
"2019-05-23 10:00:00",10787,13.5,28.33,0,0
"2019-05-23 10:10:00",10788,13.56,29.02,0,0
"2019-05-23 10:20:00",10789,13.68,29.78,0,0
